"DBELE";"OCV24DBEPD00006";4000;50;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00006";5000;50;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00007";1000;20;"danieledotti";" ";;"N";"N";
"DBELE";"OCV24DBEPD00007";1500;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00007";2000;20;"danieledotti";" ";;"N";"N";
"DBELE";"OCV24DBEPD00007";3000;50;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00007";4000;50;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00007";5000;50;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00011";1000;50;"StefanoVanuzzo";" ";;"N";"N";
"DBELE";"OCV24DBEPD00013";1000;50;"StefanoVanuzzo";" ";;"N";"N";
"DBELE";"OCV24DBEPD00013";2000;50;"StefanoVanuzzo";" ";;"N";"N";
"DBELE";"OCV24DBEPD00013";3000;20;"LorenzoTasca";" ";;"N";"N";
"DBELE";"OCV24DBEPD00014";1000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00014";2000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00015";1000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00015";2000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00015";3000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00015";4000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00015";5000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00015";6000;27;"EnricoCiscato";" ";;"N";"N";
"DBELE";"OCV24DBEPD00015";7000;27;"EnricoCiscato";" ";;"N";"N";
"DBELE";"OCV24DBEPD00015";9000;27;"federicomodonesi";" ";;"N";"N";
"DBELE";"OCV24DBEPD00015";10000;27;"federicomodonesi";" ";;"N";"N";
"DBELE";"OCV24DBEPD00015";11000;27;"federicomodonesi";" ";;"N";"N";
"DBELE";"OCV24DBEPD00015";12000;27;"federicomodonesi";" ";;"N";"N";
"DBELE";"OCV24DBEPD00015";13000;50;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00015";14000;50;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";1000;50;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";2000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";3000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";4000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";5000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";6000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";7000;20;"EnricoCiscato";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";8000;20;"EnricoCiscato";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";9000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";10000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";11000;50;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";12000;50;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";13000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";14000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";15000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";16000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";17000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";18000;20;"EnricoCiscato";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";19000;20;"EnricoCiscato";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";19500;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";20000;27;"federicomodonesi";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";21000;27;"EnricoCiscato";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";22000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";23000;27;"federicomodonesi";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";24000;50;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";25000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";26000;50;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";27000;50;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";28000;50;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";29000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";30000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";31000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";32000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";33000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";34000;20;"EnricoCiscato";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";35000;20;"EnricoCiscato";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";36000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";37000;20;"lucabressana";" ";;"N";"N";
"DBELE";"OCV24DBEPD00016";38000;50;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00017";1000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00017";2000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00017";3000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00017";4000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00017";5000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00018";1000;20;"LorenzoTasca";" ";;"N";"N";
"DBELE";"OCV24DBEPD00019";1000;50;"StefanoVanuzzo";" ";;"N";"N";
"DBELE";"OCV24DBEPD00020";1000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00020";2000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00020";3000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00020";4000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00020";5000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00020";6000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00020";7000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00020";8000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00020";9000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00020";10000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00020";11000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00020";12000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00020";13000;10;;" ";;"N";"N";
"DBELE";"OCV24DBEPD00020";14000;10;;" ";;"N";"N";
